latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_listing_count
40.65853577,-73.99504921,1,0,0,5,1,2,2,4,135,2,25,2,29,16,46,76,319,29,96,10,10,10,10,9,10,1
40.72494505,-73.94731643,1,0,1,2,1,1,1,4,50,1,0,1,7,21,46,76,351,9,100,10,10,10,10,10,10,1
40.76691331,-73.9846075,1,0,1,2,1,1,2,4,90,2,300,2,1125,0,0,0,0,45,97,10,9,10,10,10,10,1
40.72908687,-73.9894875,1,0,0,2,1,1,1,4,249,1,20,1,1125,29,59,89,364,5,100,10,9,9,10,10,10,1
40.72763839,-73.99039703,1,0,0,6,1,2,2,4,550,4,45,1,1125,12,22,30,211,5,100,10,10,10,10,10,10,3
40.80723689,-73.94738703,1,0,0,4,1,1,1,4,170,2,20,1,7,0,0,0,135,1,100,10,10,8,8,10,10,1
40.67665099,-73.97925134,1,0,1,4,1,1,2,4,80,2,20,1,180,30,32,62,337,47,95,10,9,10,10,10,10,1
40.81829171,-73.94147087,1,0,0,5,1,2,3,4,120,4,0,5,185,13,43,73,348,6,73,7,9,8,9,7,9,6
40.80735397,-73.95805399,1,0,0,1,1,1,1,4,90,1,0,7,60,3,3,3,3,6,96,10,10,10,10,9,10,1
40.75359217,-73.97100511,1,0,0,6,1,1,3,4,275,1,0,5,1125,25,47,63,284,30,95,9,10,10,10,10,9,1
40.7876794,-73.94811613,1,0,1,4,1,1,2,4,125,1,30,1,1125,30,60,90,365,16,87,9,8,10,10,10,9,1
40.731067,-73.9544186,1,0,0,3,1,0,2,4,125,2,25,1,1125,0,0,0,177,4,90,10,10,8,10,9,9,1
40.73469624,-73.95619687,1,0,0,4,1,2,2,4,250,2,40,3,21,30,60,90,365,11,94,9,8,9,10,9,9,1
40.74711377,-73.98319089,1,0,0,5,2,2,2,4,800,1,0,3,1125,30,60,90,365,14,93,9,10,9,9,10,9,1
40.73257018,-73.98629791,1,0,0,3,1,1,2,4,195,2,20,4,35,30,60,90,365,11,93,9,8,10,10,10,9,1
40.76058167,-73.99036962,1,0,0,2,1,1,1,4,245,1,0,7,7,0,0,0,201,9,92,10,10,10,10,10,9,1
40.72791461,-73.99118814,1,0,0,2,1,1,1,4,230,1,0,5,1125,0,0,1,88,5,100,10,10,10,10,10,10,1
40.69338739,-73.96918547,1,0,1,2,1,1,1,4,95,1,15,2,1125,0,2,32,307,4,100,10,10,10,10,10,10,1
40.64251141,-73.97365357,1,0,1,2,1,1,1,4,100,1,0,1,7,27,57,87,362,38,94,10,10,10,10,9,9,1
40.71631228,-73.96247975,1,0,1,2,1,1,1,4,135,1,35,2,31,28,58,88,363,6,90,9,10,9,9,10,9,2
40.7602965,-73.98847272,1,0,0,2,1,0,1,4,165,1,0,2,1125,5,5,30,305,1,100,10,10,10,10,10,10,1
40.67625919,-73.9305041,1,0,0,5,1,2,3,4,85,1,0,1,1125,12,31,52,292,13,91,9,9,10,10,8,9,1
40.82783114,-73.94784216,1,0,0,3,1,1,1,4,75,1,0,10,1125,0,0,0,141,1,100,10,10,10,10,10,10,1
40.74453527,-73.9765082,1,0,1,1,1.5,1,1,4,65,1,0,3,365,30,60,90,365,4,100,10,10,10,10,10,10,1
40.67190166,-73.96162387,1,0,1,2,1,1,1,4,85,1,5,3,4,16,34,64,334,11,96,10,10,10,10,9,9,1
40.77188123,-73.94627623,1,0,0,2,1,1,1,4,115,1,0,5,365,24,41,65,337,57,97,9,10,10,10,9,9,1
40.72943406,-73.95075205,1,0,0,2,1,0,1,4,125,1,0,1,1125,0,0,0,29,1,100,10,10,10,10,10,10,1
40.70422683,-73.89402138,1,0,0,4,1,2,3,4,99,1,30,2,29,30,60,90,351,17,98,9,10,10,10,9,10,2
40.69380691,-73.92317104,1,0,1,2,1,1,2,4,60,1,0,3,22,29,59,89,364,4,93,10,9,10,10,9,9,1
40.68156154,-73.9509962,1,0,0,3,1,2,2,4,130,1,0,1,1125,0,0,0,133,1,100,10,10,10,10,10,10,1
40.80711897,-73.95892212,1,0,1,2,1,1,1,4,105,1,0,2,60,29,59,89,332,16,96,9,10,10,10,9,9,2
40.72233268,-73.99615776,1,0,0,4,1,2,3,4,240,3,0,1,1125,13,25,38,123,2,80,9,8,10,10,10,7,2
40.7251318,-73.98952413,1,0,0,5,1,2,3,4,360,4,17,2,365,29,59,89,364,28,93,9,9,10,10,10,9,2
40.74545917,-73.98365446,1,0,0,4,1,1,2,4,140,1,0,1,1125,10,10,10,149,2,90,9,6,8,8,10,10,1
40.74576357,-73.97820882,1,0,1,2,1,1,1,4,115,2,0,3,1125,24,51,66,320,36,87,9,9,9,9,10,9,1
40.68552973,-73.95178555,1,1,1,4,1,1,2,4,70,2,15,2,7,27,57,87,362,24,94,10,10,10,10,8,9,3
40.65850321,-73.9585837,1,0,0,4,1,1,1,4,165,1,20,1,20,30,60,90,365,2,100,10,10,10,10,10,10,1
40.72700688,-74.0010977,1,0,0,2,1,1,1,4,299,1,0,3,21,30,60,90,365,3,100,10,10,10,10,10,10,1
40.72079094,-73.94686728,1,2,1,2,1,1,1,4,110,1,0,2,10,23,53,83,358,2,90,10,9,9,10,10,9,1
40.72269104,-73.94801675,1,0,0,2,1,0,1,4,85,1,0,1,1125,29,52,82,357,10,90,8,8,9,10,9,8,1
40.73746868,-74.00074844,1,0,0,6,1,2,3,4,350,2,50,2,30,7,7,27,40,23,99,10,10,10,10,10,10,1
40.71956035,-74.00512469,1,0,0,6,2,4,4,4,595,6,100,14,60,4,30,60,328,6,95,10,10,10,10,10,9,1
40.74516327,-73.99391521,1,0,1,1,1,1,1,4,140,1,10,15,30,0,0,0,272,12,94,9,10,10,10,10,9,1
40.67095046,-73.94878468,1,1,1,2,1,1,1,4,40,1,10,4,365,28,58,88,363,5,90,8,8,8,9,7,9,7
40.72026225,-74.00108521,1,0,1,1,1,1,1,4,125,1,0,1,30,1,31,61,336,6,92,10,9,10,10,10,10,1
40.66431334,-73.93215769,1,0,1,2,1,1,2,4,58,1,25,2,30,29,32,62,337,9,92,9,10,9,10,8,9,1
40.7902926,-73.94795716,1,0,0,4,1,1,2,4,150,1,0,1,1125,26,56,84,149,4,90,10,10,10,10,9,10,1
40.6893236,-73.95559778,1,1,2,1,1,1,1,4,35,1,0,5,40,26,54,54,116,18,94,9,8,9,10,9,9,3
40.80906273,-73.94045714,1,0,1,2,1,1,1,4,70,1,30,1,5,30,60,90,365,17,94,10,9,10,10,8,9,1
40.74331273,-73.98088784,1,0,1,2,1,1,1,4,75,1,0,1,1125,0,0,0,0,1,100,10,10,10,10,10,10,2
40.69414343,-73.96895382,1,0,0,4,1,1,2,4,100,2,25,1,365,0,30,57,308,33,93,10,9,10,10,9,9,1
40.75893444,-73.99441392,1,0,0,2,1,1,1,4,120,2,40,1,180,1,7,12,207,24,91,10,10,9,9,9,9,6
40.70692595,-74.01539351,1,0,1,2,1,1,1,4,100,1,0,2,1125,25,55,85,360,27,94,10,9,10,9,10,9,2
40.71311864,-73.96032349,1,0,0,6,2,3,3,4,550,1,0,3,31,28,58,88,363,1,100,10,10,10,10,10,10,1
40.81248437,-73.9400646,1,0,0,3,1,0,1,4,120,1,0,4,1125,0,0,0,123,2,90,10,9,10,10,8,10,1
40.68457079,-73.92950337,1,0,1,1,1,1,1,4,65,1,0,2,1125,0,6,36,311,2,100,10,10,10,10,10,10,1
40.83919656,-73.94216034,1,0,0,4,1,1,1,4,110,1,0,2,30,22,52,82,357,14,93,9,9,10,10,9,9,2
40.77840044,-73.9100901,1,0,1,4,1,1,1,4,70,1,25,1,60,9,34,64,339,57,95,9,9,9,10,9,9,1
40.80139277,-73.95432547,1,0,0,5,1,0,2,4,125,2,25,2,15,11,17,23,148,36,94,10,9,10,10,8,9,1
40.69429267,-73.90632073,1,0,1,1,1,1,1,4,60,1,0,2,300,0,3,33,308,5,100,10,10,10,10,8,9,2
40.81617574,-73.94894195,1,0,0,4,1,1,3,4,125,2,50,3,365,0,0,0,184,70,91,9,9,9,9,8,9,2
40.67870178,-73.95629553,1,1,0,14,1.5,4,5,4,575,8,30,3,1125,30,60,90,345,19,87,9,8,9,9,8,9,3
40.67619147,-73.96334103,0,0,1,2,1,1,1,4,125,1,15,3,6,30,60,90,365,4,96,10,10,10,10,10,10,1
40.78426588,-73.97133003,1,2,0,4,1,1,2,4,165,2,25,2,30,8,38,68,343,42,89,9,8,9,9,10,9,3
40.68620339,-73.94754454,1,0,0,2,1,1,1,4,110,1,90,2,1125,1,31,61,336,17,89,10,10,10,10,8,9,1
40.64828828,-73.93236234,1,1,1,6,1.5,1,6,4,55,1,15,3,28,30,60,90,365,26,91,9,8,10,10,8,9,3
40.75801282,-73.96834546,1,0,0,2,1,0,1,4,159,2,0,1,4,29,59,89,364,2,100,10,10,10,10,10,10,1
40.69197282,-73.94256713,1,1,1,2,1,1,1,4,65,2,0,3,1125,0,0,0,204,29,93,10,9,10,10,8,9,2
40.76722561,-73.98557827,1,0,0,4,1,1,2,4,248,1,0,1,1125,30,60,90,365,1,100,10,10,8,10,10,8,1
40.85137439,-73.93782029,1,0,1,2,1,1,2,4,80,2,30,2,1125,30,60,90,365,3,87,9,10,9,9,7,9,1
40.6868679,-73.94698627,1,0,0,12,2,3,6,4,200,6,30,3,1125,12,23,30,233,4,90,10,10,10,10,7,10,1
40.73694938,-73.99915565,1,0,0,2,1,1,1,4,190,1,0,5,30,0,3,31,93,6,97,9,9,10,10,10,9,1
40.72750674,-73.9855912,1,0,1,2,1,1,2,4,150,1,50,2,1125,30,60,90,365,15,100,10,10,10,10,10,10,3
40.68432021,-73.94249695,1,0,0,6,1,2,2,4,151,4,10,2,1125,24,54,84,359,6,77,9,9,10,9,8,9,5
40.7336097,-73.97918166,1,0,1,2,1,1,1,4,75,1,0,3,5,14,14,14,33,1,60,6,4,10,10,10,10,1
40.80874407,-73.94756414,1,1,0,7,1,2,2,4,149,1,23,2,30,28,58,78,152,25,90,10,9,9,9,9,9,4
40.78988017,-73.94167623,1,4,2,6,1,1,3,4,157,2,20,2,730,30,60,90,365,56,66,6,6,7,7,6,7,1
40.69982032,-73.93770893,1,1,1,3,2,1,1,4,75,2,18,1,1125,5,9,32,307,18,92,9,9,9,9,8,10,6
40.79977159,-73.95594014,1,0,1,2,2,1,1,4,65,1,15,1,1125,30,60,90,365,7,99,10,10,10,10,10,10,5
40.83314871,-73.94048078,1,0,1,2,1,1,1,4,72,7,0,3,60,0,1,2,86,55,98,10,10,10,10,9,10,3
40.75672014,-73.99513643,1,0,1,2,1,1,1,4,110,1,50,2,1125,30,60,90,365,12,74,7,6,9,9,9,6,6
40.73704126,-73.95289307,1,0,0,6,3,3,4,4,165,1,25,2,1125,28,58,88,355,53,98,9,9,10,10,9,9,1
40.80664151,-73.94610777,1,0,1,2,1,1,1,4,65,1,0,1,6,30,60,90,365,3,93,9,9,10,10,8,9,1
40.67639352,-73.96002742,1,0,0,2,1,1,1,4,110,2,35,7,30,30,60,90,365,1,100,10,8,10,8,10,10,1
40.81109306,-73.95302189,1,0,1,2,1,1,1,4,85,1,7,2,30,27,27,27,273,30,86,9,9,9,9,9,9,1
40.69707057,-73.96580279,1,2,0,3,1,1,2,4,150,1,0,3,1125,9,39,43,315,2,80,9,7,9,9,8,8,1
40.72616507,-73.98550069,1,0,1,1,1,1,1,4,150,1,50,2,1125,30,60,90,365,3,100,9,8,10,10,10,9,1
40.60034996,-74.09102959,1,1,1,2,1,1,1,4,58,1,25,1,365,2,32,62,337,17,96,9,10,10,10,9,9,6
40.67211773,-73.94740916,1,0,0,4,1,1,1,4,125,1,0,1,1125,21,51,81,346,13,91,9,9,10,10,8,9,1
40.70365242,-74.01427886,1,0,0,2,1,1,1,4,130,1,0,3,1125,30,60,90,365,17,93,9,9,10,10,9,9,1
40.6183878,-73.95952013,1,0,1,4,1,1,2,4,140,1,0,1,1125,0,0,0,261,4,87,9,10,10,10,8,8,1
40.6893906,-73.8534942,1,1,1,3,1.5,1,1,4,65,6,0,1,1125,30,60,90,362,4,95,9,10,10,10,10,10,2
40.75401334,-73.97208888,1,0,1,2,3,1,1,4,135,1,0,1,1125,28,58,87,357,7,94,10,9,10,10,9,9,7
40.74030508,-73.9810234,1,0,0,2,1,1,1,4,185,2,15,1,1125,0,0,0,90,3,100,9,9,10,10,10,10,1
40.84722661,-73.93755656,1,0,1,2,1,1,2,4,65,1,19,2,14,30,60,90,365,8,85,9,7,10,9,8,9,1
40.73787791,-74.00406783,1,0,0,2,1,1,1,4,305,2,50,2,25,20,50,80,351,32,84,8,8,9,9,10,8,2
40.81893395,-73.94325076,1,0,0,4,1,1,2,4,125,2,25,2,365,18,45,75,350,43,90,9,9,9,9,8,8,1
40.7258,-73.98837217,1,0,0,5,1,2,2,4,300,4,30,3,100,0,0,18,293,17,92,9,8,10,10,10,9,1
40.79602219,-73.94923112,1,0,0,5,2,2,2,4,220,5,10,3,1125,28,58,88,358,3,60,6,6,8,8,6,6,2
40.70311885,-73.92737113,1,0,1,2,2,1,1,4,45,1,10,1,1125,17,34,64,142,80,90,9,8,10,9,8,9,2
40.68889119,-73.9446299,1,0,1,2,1,1,1,4,60,1,15,1,1125,0,24,54,329,3,93,8,9,10,8,7,9,2
40.7277708,-73.98419366,1,0,1,1,1,1,1,4,120,1,25,2,1125,9,9,9,9,3,100,10,10,10,10,9,9,1
40.73947413,-73.97833643,1,0,0,2,1,0,1,4,105,1,25,6,1125,0,25,55,330,19,96,9,9,10,10,10,9,3
40.69923867,-73.93312939,1,1,1,2,1,1,1,4,74,1,10,1,30,27,57,87,362,15,95,10,9,9,10,9,10,1
40.59641559,-74.09548325,1,1,1,2,1,1,1,4,85,1,10,2,90,30,60,90,365,4,96,9,10,10,10,9,10,1
40.68588344,-73.95168189,1,1,2,1,2,1,1,4,25,1,30,3,30,17,47,71,346,8,98,9,10,10,10,9,10,1
40.72709171,-74.0033737,1,0,1,2,1,1,1,4,120,1,0,2,1125,0,0,0,130,2,90,10,9,7,8,10,10,1
40.69811975,-73.93890846,1,1,1,2,2,1,1,4,75,1,0,1,1125,10,21,38,313,13,82,9,9,8,8,8,9,6
40.79045566,-73.94941692,1,0,1,2,1,1,1,4,80,1,35,1,1125,30,60,90,365,12,87,9,9,9,10,9,9,1
40.73304989,-73.97785954,1,0,1,2,1,1,1,4,169,1,30,1,30,0,0,0,123,10,100,9,10,10,10,10,9,1
40.80422169,-73.9656654,1,0,0,4,1,1,1,4,160,2,50,7,90,0,0,0,10,2,90,9,8,10,10,9,8,1
40.75798618,-73.88557168,1,0,0,4,1,1,2,4,100,1,10,1,30,30,60,90,365,3,100,10,9,10,10,9,10,1
40.75721381,-73.99395692,1,0,0,4,1,1,1,4,229,1,0,1,1125,30,60,90,365,2,81,9,9,8,8,7,8,1
40.70546459,-74.01004524,1,0,2,2,1,1,1,4,40,1,38,10,1125,30,60,90,365,1,100,8,8,10,8,10,10,1
40.74958773,-73.96946064,1,0,0,2,1,1,1,4,249,0,0,14,28,30,60,90,365,8,93,10,10,10,10,10,9,3
40.75978558,-73.99119343,1,4,1,2,1,1,1,4,100,1,35,3,14,16,35,56,279,126,88,9,8,10,9,10,9,1
40.72318297,-73.94930589,1,0,0,4,2,2,2,4,220,1,0,1,1125,28,58,88,363,2,100,10,10,10,10,10,10,1
40.67940602,-73.94775905,1,0,1,3,1,1,2,4,75,1,0,2,30,3,33,63,338,10,98,10,10,10,10,9,10,1
40.86079103,-73.92548247,1,0,1,2,1,1,1,4,47,1,10,2,60,22,52,82,357,42,88,9,9,10,10,8,9,2
40.7359645,-73.97919377,1,0,2,4,1,1,3,4,60,1,60,3,1125,24,54,84,359,4,90,9,10,9,9,10,10,2
40.71226988,-73.99326294,1,0,0,3,1,1,1,4,130,2,25,2,365,21,45,75,166,85,92,9,9,9,10,8,9,1
40.73628953,-73.97778799,0,0,1,2,1,1,1,4,100,2,25,1,1125,12,42,72,347,26,91,10,8,10,10,9,9,1
40.85849162,-73.93351653,1,0,2,1,1,1,1,4,43,1,0,3,14,29,59,89,364,1,100,10,10,10,10,10,10,3
40.76329133,-73.91087695,1,0,0,4,1,2,2,4,180,3,0,3,29,9,36,36,65,4,95,10,10,8,10,10,10,1
40.7439471,-73.97783754,1,0,0,10,2,4,4,4,400,1,0,1,1125,23,46,59,305,1,80,8,8,8,10,10,10,1
40.70694248,-74.01386122,1,0,0,4,1,0,2,4,180,2,15,1,1125,24,48,55,55,1,80,10,10,2,10,8,8,3
40.6899914,-73.98568187,1,0,0,2,1,1,1,4,125,1,0,5,1125,5,5,5,79,2,100,10,10,10,10,10,10,1
40.73211453,-74.00081308,1,0,1,2,1,1,1,4,105,1,0,1,1125,0,0,0,153,4,87,9,7,9,9,10,10,1
40.73868086,-73.98823982,1,0,0,2,1,0,1,4,190,3,0,1,1125,30,60,90,365,12,85,10,7,10,10,10,9,1
40.69345687,-73.90764853,1,4,0,6,1,3,4,4,195,2,10,4,29,15,45,65,307,36,96,10,10,10,10,9,9,2
40.7543971,-73.89285679,1,0,1,1,1,1,1,4,50,1,0,15,60,30,60,90,365,2,100,10,10,10,10,10,10,14
40.84734803,-73.93887394,1,0,1,2,1,1,1,4,50,2,25,1,15,26,54,54,268,3,100,10,10,10,10,10,10,1
40.65836748,-73.94882027,1,0,1,2,1,1,1,4,65,1,15,2,15,30,60,90,365,4,100,10,10,10,10,8,10,1
40.68174618,-73.91530463,1,0,0,8,1,3,5,4,110,4,15,2,1125,30,60,85,360,1,80,10,8,8,10,8,8,1
40.70134476,-73.93010804,1,0,0,6,1,1,3,4,125,1,0,1,1125,26,56,86,361,7,97,10,9,9,10,9,9,1
40.68231838,-73.91754239,1,0,1,2,1,1,1,4,60,1,0,5,1125,0,0,0,209,1,100,10,10,10,10,10,10,2
40.6919509,-73.92616116,1,1,1,2,2,1,1,4,35,1,0,3,30,0,0,0,7,1,40,6,8,10,10,10,8,1
40.7063375,-74.00656655,1,0,1,2,1,1,1,0,110,1,0,1,1125,0,0,1,276,12,92,9,9,10,10,10,9,1
40.80426867,-73.95403808,1,0,1,2,1,1,1,4,92,1,30,2,10,28,58,88,149,2,100,10,10,10,10,9,10,1
40.67325711,-73.95942129,1,0,1,2,1,1,1,4,75,1,0,1,1125,0,2,9,284,4,95,9,9,10,10,10,9,2
40.69379653,-73.94697544,1,0,1,2,1,1,1,4,85,1,20,1,1125,30,60,90,365,14,80,8,8,9,9,6,7,3
40.70007022,-73.92678992,1,1,1,3,2,1,1,4,50,1,15,2,1125,28,58,88,363,1,100,10,10,10,10,10,8,2
40.68248593,-73.97138866,1,0,1,1,1,1,1,4,80,1,0,1,1125,30,60,90,365,1,100,10,10,10,10,10,10,1
40.80727129,-73.96717488,1,0,0,5,1,2,3,4,225,1,0,1,1125,0,0,0,8,4,100,10,9,10,10,9,10,1
40.679633,-73.93750207,1,0,0,6,1,2,5,4,125,2,10,3,29,21,44,54,240,22,97,10,10,10,9,8,10,2
40.73679349,-73.98133823,1,0,0,4,2,2,2,4,450,4,50,2,1125,11,18,45,266,7,100,10,10,10,9,10,10,1
40.79343371,-73.94445211,1,0,1,2,1,1,1,4,75,2,0,2,1125,19,37,49,324,18,92,10,9,10,10,8,9,1
40.68854642,-73.91567537,1,0,1,2,2,1,1,4,65,1,0,1,1125,8,27,57,332,12,88,9,8,10,9,8,9,1
40.69142399,-73.9223444,1,0,1,1,1,1,1,4,65,1,0,5,32,30,60,90,365,13,89,9,9,9,10,8,9,3
40.72641011,-73.94923851,1,0,0,4,1,2,2,4,195,1,0,2,1125,6,6,6,169,2,100,10,10,10,10,10,10,1
40.67227536,-73.96238646,1,0,0,3,1,1,2,4,115,2,20,3,14,0,0,0,200,1,100,10,10,10,10,8,8,1
40.67899724,-73.93725174,1,0,0,5,1,1,1,4,110,2,10,1,1125,27,57,87,362,6,83,10,9,10,9,7,8,1
40.70031948,-73.91663761,1,0,1,2,1.5,1,1,4,125,2,30,1,1125,30,60,90,365,1,100,10,10,10,10,10,10,1
40.73155325,-73.98922317,1,0,0,2,1,0,1,4,235,1,0,5,1125,30,60,90,365,3,100,10,9,10,10,10,10,1
40.704758,-73.90873889,1,0,1,2,1,1,1,4,49,1,0,1,1125,30,60,90,365,12,82,9,8,9,9,8,9,2
40.84417315,-73.93992353,1,0,2,12,2,1,12,4,40,1,40,1,300,23,53,83,358,1,100,10,10,10,10,10,10,7
40.72595284,-74.00155053,1,0,0,4,1,1,1,4,150,2,10,1,1125,14,36,66,341,68,89,9,9,10,9,10,9,2
40.72914809,-73.98299894,1,0,1,2,2,1,1,4,100,1,0,1,1125,3,3,3,136,5,84,6,8,10,10,9,8,1
40.72528348,-73.98767936,1,0,0,2,1,0,1,4,115,1,0,20,40,4,4,4,4,8,95,10,9,10,10,10,10,1
40.72433855,-74.00042843,1,0,0,2,1,1,1,4,175,2,75,3,30,1,1,1,49,9,93,9,9,9,10,10,9,1
40.68674943,-73.94421775,1,1,0,4,1,2,2,4,145,1,0,2,28,27,57,87,362,5,75,8,8,10,10,6,8,2
40.7245394,-73.99046579,1,0,0,5,1,2,3,4,175,5,30,1,1125,5,16,40,302,62,88,9,9,9,9,9,9,4
40.8501294,-73.93277283,1,0,1,2,1,1,1,4,75,2,30,3,28,24,54,84,359,7,94,10,10,10,10,8,10,2
40.67494839,-73.9384507,1,1,1,2,2,1,2,4,56,1,0,3,1125,23,53,83,358,3,93,9,9,9,9,8,9,9
40.68656798,-73.94659475,1,1,1,4,2,1,3,4,70,1,20,3,60,30,60,90,365,38,88,9,9,9,9,8,9,1
40.72276387,-73.99499015,1,0,0,2,1,1,1,4,195,1,30,1,1125,0,3,7,274,6,93,10,10,9,10,10,9,1
40.75453442,-73.88080125,1,0,1,2,1,1,1,4,69,1,20,1,1125,30,60,90,365,5,72,7,6,8,8,7,7,12
40.73331944,-73.98083879,1,0,0,4,1,0,1,4,245,2,50,2,1125,30,58,59,334,3,80,7,10,9,9,8,7,1
40.75070345,-73.8869646,1,0,1,1,1.5,1,1,4,50,1,0,7,15,22,52,82,357,1,80,4,10,10,10,8,10,14
40.67585691,-73.95154802,1,0,1,2,1,1,1,4,60,1,30,2,365,30,60,90,365,86,96,9,10,10,10,8,9,2
40.7557617,-73.96547768,1,0,0,2,1,1,1,4,225,1,40,1,1125,7,14,26,84,1,100,10,10,10,10,10,10,1
40.7341909,-73.95240865,1,0,0,6,1,2,3,4,200,1,0,1,7,8,38,68,343,1,100,10,10,10,10,10,10,1
40.81027173,-73.96409169,1,0,0,3,1,1,2,4,100,1,0,4,22,19,49,79,354,1,100,10,10,10,10,10,10,1
40.70203255,-73.92655466,1,0,1,5,1.5,1,3,4,75,1,0,1,1125,29,59,89,364,5,92,10,10,10,10,9,10,1
40.7422054,-73.98419561,1,0,0,3,1,1,1,4,700,1,0,1,1125,30,60,90,365,3,99,10,9,10,10,10,10,1
40.67697746,-73.94988946,1,0,1,2,1,1,1,4,67,1,0,1,45,30,60,90,365,24,88,9,8,10,10,7,9,1
40.85820148,-73.92935262,1,0,1,3,1,1,2,4,87,1,20,2,180,0,30,60,335,5,84,9,8,10,10,8,9,4
40.65802123,-73.96008679,1,0,1,2,1,1,1,4,42,1,10,1,1125,26,43,73,348,15,97,10,9,9,10,8,9,1
40.67087627,-73.88081798,1,1,1,2,1,1,1,4,50,1,0,3,1125,29,59,89,364,2,90,10,10,10,10,10,10,7
40.66795124,-73.89231776,1,1,0,8,2,3,4,4,125,2,50,2,21,29,59,89,364,12,89,9,9,9,9,6,9,1
40.7415549,-73.97916626,1,0,0,2,1,1,1,4,200,1,0,1,1125,0,30,60,335,1,100,10,10,10,10,10,10,1
40.71227063,-73.99694117,1,1,0,2,1,1,1,4,119,1,0,2,1125,0,0,0,34,1,20,6,8,10,8,10,2,2
40.69573601,-73.98256061,1,0,0,2,1,1,1,4,300,1,35,7,30,16,16,20,295,3,93,10,9,10,9,10,9,1
40.75998813,-73.98772197,1,0,0,2,1,0,1,4,290,1,0,1,14,0,0,0,151,1,100,10,10,10,10,10,10,1
40.68134005,-73.93636742,1,0,0,12,1,3,6,4,220,4,20,5,730,30,60,90,365,22,76,7,7,9,9,7,8,4
40.69589503,-73.94489583,1,0,1,1,1,1,1,4,45,1,50,2,30,20,38,68,335,5,88,10,10,9,9,8,10,1
40.75407516,-73.82975196,1,0,1,2,1,1,1,4,65,1,0,2,30,18,48,78,353,3,100,10,10,10,9,10,9,2
40.66435966,-73.9391632,1,0,0,4,1,2,1,4,95,2,25,1,365,2,2,2,64,7,98,10,10,10,10,9,9,1
40.72661343,-73.98654792,1,0,0,4,1,2,2,4,325,1,0,2,1125,4,12,22,106,61,96,10,10,10,10,10,9,1
40.69079934,-73.9218833,1,0,1,2,1,1,1,4,75,1,15,5,14,30,60,90,365,1,80,8,6,8,10,6,8,3
40.78905938,-73.94803054,1,0,1,2,1,1,1,4,89,1,20,1,15,30,60,90,325,29,98,10,10,10,10,10,10,1
40.69161675,-73.94960605,1,0,1,1,1,1,1,4,40,1,0,5,13,0,0,0,124,1,60,10,6,8,10,10,10,1
40.83363882,-73.94042038,1,0,0,6,1,3,5,4,219,6,30,2,1125,0,0,0,118,8,93,9,9,10,9,8,9,3
40.72522185,-74.00233899,1,0,0,3,1,1,1,4,215,2,75,2,60,16,45,75,350,45,89,9,8,10,10,10,9,1
40.69783806,-73.89863855,1,0,1,2,1,1,1,4,85,1,20,3,14,0,0,0,158,2,90,10,9,10,10,9,10,1
40.72480217,-73.9932074,1,0,0,2,1,1,2,4,150,2,0,3,30,23,23,23,23,72,94,10,9,10,9,10,9,1
40.75915529,-73.99042403,1,0,0,4,1,4,4,4,450,5,50,5,365,0,30,60,335,19,84,8,8,8,9,9,8,4
40.76597469,-73.99432876,1,0,0,2,1,0,1,3,135,2,0,3,7,25,55,76,329,2,70,9,6,10,10,9,10,1
40.68835434,-73.94092138,1,0,0,3,1,1,1,4,100,2,10,1,1125,18,18,20,295,2,100,10,10,10,10,8,10,1
40.67080632,-73.94763089,1,0,1,2,1,1,1,4,120,1,0,1,1125,1,1,1,27,1,100,10,10,10,10,8,8,1
40.66178449,-73.95052242,1,1,1,2,1,1,1,4,80,1,0,2,1125,26,56,86,361,4,70,7,6,10,10,8,7,2
40.69686424,-73.91825641,1,0,0,7,1,3,4,4,199,0,0,1,1125,30,60,90,365,1,80,8,6,10,10,8,10,1
40.82315782,-73.94129088,1,0,1,1,1,1,1,4,90,1,0,4,45,0,9,39,314,8,97,9,9,10,10,9,9,1
40.8116376,-73.93610618,1,0,0,4,1,1,2,4,105,2,10,2,5,0,10,15,227,1,100,10,10,10,10,6,10,1
40.69525437,-73.97007064,1,0,1,2,1,1,2,4,90,1,0,1,1125,26,26,26,81,1,100,10,10,10,10,10,10,1
40.82499639,-73.95284914,1,0,0,2,1,0,1,4,99,2,30,2,7,30,60,90,356,3,100,10,10,10,10,10,10,1
40.68415449,-73.92679223,1,0,1,2,1,1,1,4,60,1,0,1,28,18,48,78,290,10,94,10,9,10,9,8,9,1
40.74367035,-73.98446922,1,2,0,3,1,1,1,4,280,2,50,1,1125,0,0,0,3,26,97,10,10,10,10,10,9,1
40.79110151,-73.94949889,1,0,0,3,1,1,2,4,89,2,50,1,1125,6,6,6,33,2,60,7,5,10,10,7,7,1
40.72962263,-73.98967365,1,0,0,2,0,0,1,4,109,0,0,2,30,2,2,2,94,19,95,10,9,10,10,10,9,1
40.72839364,-73.98613188,1,0,1,2,1,1,1,4,85,1,0,2,1125,0,0,0,258,1,80,8,4,6,6,10,8,1
